page_name,page_path,document,doc_type,format,page_number,doc_page_count,contains_passport,is_edge_case,distortion,source_image
passport_normal_00202_p04.jpg,data\pages\passport_normal\passport_normal_00202_p04.jpg,passport_normal_00202.pdf,passport_normal,pdf,4,4,1,0,gentle,uniquedata_passport_0001.jpg
passport_edge_00203_p01.jpg,data\pages\filler_text\passport_edge_00203_p01.jpg,passport_edge_00203.docx,filler_text,docx,1,3,0,0,,
passport_edge_00203_p02.jpg,data\pages\passport_edge\passport_edge_00203_p02.jpg,passport_edge_00203.docx,passport_edge,docx,2,3,1,1,photocopy,uniquedata_passport_0001.jpg
passport_edge_00203_p03.jpg,data\pages\filler_text\passport_edge_00203_p03.jpg,passport_edge_00203.docx,filler_text,docx,3,3,0,0,,
passport_normal_00204_p01.jpg,data\pages\filler_text\passport_normal_00204_p01.jpg,passport_normal_00204.pdf,filler_text,pdf,1,3,0,0,,
passport_normal_00204_p02.jpg,data\pages\filler_text\passport_normal_00204_p02.jpg,passport_normal_00204.pdf,filler_text,pdf,2,3,0,0,,
passport_normal_00204_p03.jpg,data\pages\passport_normal\passport_normal_00204_p03.jpg,passport_normal_00204.pdf,passport_normal,pdf,3,3,1,0,gentle,uniquedata_passport_0002.jpg
passport_edge_00205_p01.jpg,data\pages\filler_text\passport_edge_00205_p01.jpg,passport_edge_00205.pdf,filler_text,pdf,1,3,0,0,,
passport_edge_00205_p02.jpg,data\pages\passport_edge\passport_edge_00205_p02.jpg,passport_edge_00205.pdf,passport_edge,pdf,2,3,1,1,blur,uniquedata_passport_0002.jpg
passport_edge_00205_p03.jpg,data\pages\filler_text\passport_edge_00205_p03.jpg,passport_edge_00205.pdf,filler_text,pdf,3,3,0,0,,
passport_normal_00206_p01.jpg,data\pages\filler_text\passport_normal_00206_p01.jpg,passport_normal_00206.pdf,filler_text,pdf,1,2,0,0,,
passport_normal_00206_p02.jpg,data\pages\passport_normal\passport_normal_00206_p02.jpg,passport_normal_00206.pdf,passport_normal,pdf,2,2,1,0,none,uniquedata_passport_0003.jpg
passport_edge_00207_p01.jpg,data\pages\filler_text\passport_edge_00207_p01.jpg,passport_edge_00207.pdf,filler_text,pdf,1,3,0,0,,
passport_edge_00207_p02.jpg,data\pages\passport_edge\passport_edge_00207_p02.jpg,passport_edge_00207.pdf,passport_edge,pdf,2,3,1,1,rotated,uniquedata_passport_0003.jpg
passport_edge_00207_p03.jpg,data\pages\filler_text\passport_edge_00207_p03.jpg,passport_edge_00207.pdf,filler_text,pdf,3,3,0,0,,
passport_normal_00208_p01.jpg,data\pages\filler_text\passport_normal_00208_p01.jpg,passport_normal_00208.pdf,filler_text,pdf,1,3,0,0,,
passport_normal_00208_p02.jpg,data\pages\passport_normal\passport_normal_00208_p02.jpg,passport_normal_00208.pdf,passport_normal,pdf,2,3,1,0,gentle,uniquedata_passport_0004.jpg
passport_normal_00208_p03.jpg,data\pages\filler_text\passport_normal_00208_p03.jpg,passport_normal_00208.pdf,filler_text,pdf,3,3,0,0,,
passport_edge_00209_p01.jpg,data\pages\filler_text\passport_edge_00209_p01.jpg,passport_edge_00209.pdf,filler_text,pdf,1,4,0,0,,
passport_edge_00209_p02.jpg,data\pages\filler_text\passport_edge_00209_p02.jpg,passport_edge_00209.pdf,filler_text,pdf,2,4,0,0,,
passport_edge_00209_p03.jpg,data\pages\passport_edge\passport_edge_00209_p03.jpg,passport_edge_00209.pdf,passport_edge,pdf,3,4,1,1,pixelated,uniquedata_passport_0004.jpg
passport_normal_00210_p01.jpg,data\pages\filler_text\passport_normal_00210_p01.jpg,passport_normal_00210.docx,filler_text,docx,1,3,0,0,,
passport_normal_00210_p02.jpg,data\pages\passport_normal\passport_normal_00210_p02.jpg,passport_normal_00210.docx,passport_normal,docx,2,3,1,0,gentle,uniquedata_passport_0005.jpg
passport_normal_00210_p03.jpg,data\pages\filler_text\passport_normal_00210_p03.jpg,passport_normal_00210.docx,filler_text,docx,3,3,0,0,,
passport_edge_00211_p01.jpg,data\pages\filler_text\passport_edge_00211_p01.jpg,passport_edge_00211.pdf,filler_text,pdf,1,3,0,0,,
passport_edge_00211_p02.jpg,data\pages\filler_text\passport_edge_00211_p02.jpg,passport_edge_00211.pdf,filler_text,pdf,2,3,0,0,,
passport_edge_00211_p03.jpg,data\pages\passport_edge\passport_edge_00211_p03.jpg,passport_edge_00211.pdf,passport_edge,pdf,3,3,1,1,blur,uniquedata_passport_0005.jpg
passport_normal_00212_p01.jpg,data\pages\passport_normal\passport_normal_00212_p01.jpg,passport_normal_00212.pdf,passport_normal,pdf,1,2,1,0,none,uniquedata_passport_0006.jpg
passport_normal_00212_p02.jpg,data\pages\filler_text\passport_normal_00212_p02.jpg,passport_normal_00212.pdf,filler_text,pdf,2,2,0,0,,
passport_edge_00213_p01.jpg,data\pages\filler_text\passport_edge_00213_p01.jpg,passport_edge_00213.docx,filler_text,docx,1,4,0,0,,
passport_edge_00213_p02.jpg,data\pages\passport_edge\passport_edge_00213_p02.jpg,passport_edge_00213.docx,passport_edge,docx,2,4,1,1,photocopy,uniquedata_passport_0006.jpg
passport_edge_00213_p03.jpg,data\pages\filler_text\passport_edge_00213_p03.jpg,passport_edge_00213.docx,filler_text,docx,3,4,0,0,,
passport_normal_00214_p01.jpg,data\pages\passport_normal\passport_normal_00214_p01.jpg,passport_normal_00214.pdf,passport_normal,pdf,1,3,1,0,gentle,uniquedata_passport_0007.jpg
passport_normal_00214_p02.jpg,data\pages\filler_text\passport_normal_00214_p02.jpg,passport_normal_00214.pdf,filler_text,pdf,2,3,0,0,,
passport_normal_00214_p03.jpg,data\pages\filler_text\passport_normal_00214_p03.jpg,passport_normal_00214.pdf,filler_text,pdf,3,3,0,0,,
passport_edge_00215_p01.jpg,data\pages\filler_text\passport_edge_00215_p01.jpg,passport_edge_00215.pdf,filler_text,pdf,1,3,0,0,,
passport_edge_00215_p02.jpg,data\pages\passport_edge\passport_edge_00215_p02.jpg,passport_edge_00215.pdf,passport_edge,pdf,2,3,1,1,photocopy,uniquedata_passport_0007.jpg
passport_edge_00215_p03.jpg,data\pages\filler_text\passport_edge_00215_p03.jpg,passport_edge_00215.pdf,filler_text,pdf,3,3,0,0,,
passport_normal_00216_p01.jpg,data\pages\passport_normal\passport_normal_00216_p01.jpg,passport_normal_00216.pdf,passport_normal,pdf,1,3,1,0,gentle,uniquedata_passport_0008.jpg
passport_normal_00216_p02.jpg,data\pages\filler_text\passport_normal_00216_p02.jpg,passport_normal_00216.pdf,filler_text,pdf,2,3,0,0,,
passport_normal_00216_p03.jpg,data\pages\filler_text\passport_normal_00216_p03.jpg,passport_normal_00216.pdf,filler_text,pdf,3,3,0,0,,
passport_edge_00217_p01.jpg,data\pages\filler_text\passport_edge_00217_p01.jpg,passport_edge_00217.pdf,filler_text,pdf,1,4,0,0,,
passport_edge_00217_p02.jpg,data\pages\passport_edge\passport_edge_00217_p02.jpg,passport_edge_00217.pdf,passport_edge,pdf,2,4,1,1,noise,uniquedata_passport_0008.jpg
passport_edge_00217_p03.jpg,data\pages\filler_text\passport_edge_00217_p03.jpg,passport_edge_00217.pdf,filler_text,pdf,3,4,0,0,,
passport_normal_00218_p01.jpg,data\pages\filler_text\passport_normal_00218_p01.jpg,passport_normal_00218.pdf,filler_text,pdf,1,4,0,0,,
passport_normal_00218_p02.jpg,data\pages\passport_normal\passport_normal_00218_p02.jpg,passport_normal_00218.pdf,passport_normal,pdf,2,4,1,0,gentle,uniquedata_passport_0009.jpg
passport_normal_00218_p03.jpg,data\pages\filler_text\passport_normal_00218_p03.jpg,passport_normal_00218.pdf,filler_text,pdf,3,4,0,0,,
passport_edge_00219_p01.jpg,data\pages\passport_edge\passport_edge_00219_p01.jpg,passport_edge_00219.pdf,passport_edge,pdf,1,4,1,1,shadow,uniquedata_passport_0009.jpg
passport_edge_00219_p02.jpg,data\pages\filler_text\passport_edge_00219_p02.jpg,passport_edge_00219.pdf,filler_text,pdf,2,4,0,0,,
passport_edge_00219_p03.jpg,data\pages\filler_text\passport_edge_00219_p03.jpg,passport_edge_00219.pdf,filler_text,pdf,3,4,0,0,,
passport_normal_00220_p01.jpg,data\pages\filler_text\passport_normal_00220_p01.jpg,passport_normal_00220.pdf,filler_text,pdf,1,2,0,0,,
passport_normal_00220_p02.jpg,data\pages\passport_normal\passport_normal_00220_p02.jpg,passport_normal_00220.pdf,passport_normal,pdf,2,2,1,0,gentle,uniquedata_passport_0010.jpg
passport_edge_00221_p01.jpg,data\pages\filler_text\passport_edge_00221_p01.jpg,passport_edge_00221.docx,filler_text,docx,1,3,0,0,,
passport_edge_00221_p02.jpg,data\pages\passport_edge\passport_edge_00221_p02.jpg,passport_edge_00221.docx,passport_edge,docx,2,3,1,1,noise,uniquedata_passport_0010.jpg
passport_edge_00221_p03.jpg,data\pages\filler_text\passport_edge_00221_p03.jpg,passport_edge_00221.docx,filler_text,docx,3,3,0,0,,
passport_normal_00222_p01.jpg,data\pages\passport_normal\passport_normal_00222_p01.jpg,passport_normal_00222.pdf,passport_normal,pdf,1,4,1,0,gentle,uniquedata_passport_0011.jpg
passport_normal_00222_p02.jpg,data\pages\filler_text\passport_normal_00222_p02.jpg,passport_normal_00222.pdf,filler_text,pdf,2,4,0,0,,
passport_normal_00222_p03.jpg,data\pages\filler_text\passport_normal_00222_p03.jpg,passport_normal_00222.pdf,filler_text,pdf,3,4,0,0,,
passport_edge_00223_p01.jpg,data\pages\passport_edge\passport_edge_00223_p01.jpg,passport_edge_00223.pdf,passport_edge,pdf,1,2,1,1,pixelated,uniquedata_passport_0011.jpg
passport_edge_00223_p02.jpg,data\pages\filler_text\passport_edge_00223_p02.jpg,passport_edge_00223.pdf,filler_text,pdf,2,2,0,0,,
passport_normal_00224_p01.jpg,data\pages\filler_text\passport_normal_00224_p01.jpg,passport_normal_00224.pdf,filler_text,pdf,1,4,0,0,,
passport_normal_00224_p02.jpg,data\pages\filler_text\passport_normal_00224_p02.jpg,passport_normal_00224.pdf,filler_text,pdf,2,4,0,0,,
passport_normal_00224_p03.jpg,data\pages\passport_normal\passport_normal_00224_p03.jpg,passport_normal_00224.pdf,passport_normal,pdf,3,4,1,0,gentle,uniquedata_passport_0012.jpg
passport_edge_00225_p01.jpg,data\pages\passport_edge\passport_edge_00225_p01.jpg,passport_edge_00225.pdf,passport_edge,pdf,1,2,1,1,rotated,uniquedata_passport_0012.jpg
passport_edge_00225_p02.jpg,data\pages\filler_text\passport_edge_00225_p02.jpg,passport_edge_00225.pdf,filler_text,pdf,2,2,0,0,,
passport_normal_00226_p01.jpg,data\pages\filler_text\passport_normal_00226_p01.jpg,passport_normal_00226.pdf,filler_text,pdf,1,3,0,0,,
passport_normal_00226_p02.jpg,data\pages\filler_text\passport_normal_00226_p02.jpg,passport_normal_00226.pdf,filler_text,pdf,2,3,0,0,,
passport_normal_00226_p03.jpg,data\pages\passport_normal\passport_normal_00226_p03.jpg,passport_normal_00226.pdf,passport_normal,pdf,3,3,1,0,gentle,uniquedata_passport_0013.jpg
passport_edge_00227_p01.jpg,data\pages\filler_text\passport_edge_00227_p01.jpg,passport_edge_00227.docx,filler_text,docx,1,3,0,0,,
passport_edge_00227_p02.jpg,data\pages\passport_edge\passport_edge_00227_p02.jpg,passport_edge_00227.docx,passport_edge,docx,2,3,1,1,pixelated,uniquedata_passport_0013.jpg
passport_edge_00227_p03.jpg,data\pages\filler_text\passport_edge_00227_p03.jpg,passport_edge_00227.docx,filler_text,docx,3,3,0,0,,
passport_normal_00228_p01.jpg,data\pages\filler_text\passport_normal_00228_p01.jpg,passport_normal_00228.pdf,filler_text,pdf,1,4,0,0,,
passport_normal_00228_p02.jpg,data\pages\filler_text\passport_normal_00228_p02.jpg,passport_normal_00228.pdf,filler_text,pdf,2,4,0,0,,
passport_normal_00228_p03.jpg,data\pages\passport_normal\passport_normal_00228_p03.jpg,passport_normal_00228.pdf,passport_normal,pdf,3,4,1,0,none,uniquedata_passport_0014.jpg
passport_edge_00229_p01.jpg,data\pages\passport_edge\passport_edge_00229_p01.jpg,passport_edge_00229.pdf,passport_edge,pdf,1,3,1,1,blur,uniquedata_passport_0014.jpg
passport_edge_00229_p02.jpg,data\pages\filler_text\passport_edge_00229_p02.jpg,passport_edge_00229.pdf,filler_text,pdf,2,3,0,0,,
passport_edge_00229_p03.jpg,data\pages\filler_text\passport_edge_00229_p03.jpg,passport_edge_00229.pdf,filler_text,pdf,3,3,0,0,,
passport_normal_00230_p01.jpg,data\pages\filler_text\passport_normal_00230_p01.jpg,passport_normal_00230.pdf,filler_text,pdf,1,2,0,0,,
passport_normal_00230_p02.jpg,data\pages\passport_normal\passport_normal_00230_p02.jpg,passport_normal_00230.pdf,passport_normal,pdf,2,2,1,0,gentle,uniquedata_passport_0015.jpg
passport_edge_00231_p01.jpg,data\pages\filler_text\passport_edge_00231_p01.jpg,passport_edge_00231.docx,filler_text,docx,1,2,0,0,,
passport_edge_00231_p02.jpg,data\pages\passport_edge\passport_edge_00231_p02.jpg,passport_edge_00231.docx,passport_edge,docx,2,2,1,1,rotated,uniquedata_passport_0015.jpg
passport_normal_00232_p01.jpg,data\pages\filler_text\passport_normal_00232_p01.jpg,passport_normal_00232.pdf,filler_text,pdf,1,4,0,0,,
passport_normal_00232_p02.jpg,data\pages\filler_text\passport_normal_00232_p02.jpg,passport_normal_00232.pdf,filler_text,pdf,2,4,0,0,,
passport_normal_00232_p03.jpg,data\pages\passport_normal\passport_normal_00232_p03.jpg,passport_normal_00232.pdf,passport_normal,pdf,3,4,1,0,gentle,uniquedata_passport_0016.jpg
passport_edge_00233_p01.jpg,data\pages\filler_text\passport_edge_00233_p01.jpg,passport_edge_00233.pdf,filler_text,pdf,1,4,0,0,,
passport_edge_00233_p02.jpg,data\pages\filler_text\passport_edge_00233_p02.jpg,passport_edge_00233.pdf,filler_text,pdf,2,4,0,0,,
passport_edge_00233_p04.jpg,data\pages\passport_edge\passport_edge_00233_p04.jpg,passport_edge_00233.pdf,passport_edge,pdf,4,4,1,1,photocopy,uniquedata_passport_0016.jpg
passport_normal_00234_p01.jpg,data\pages\filler_text\passport_normal_00234_p01.jpg,passport_normal_00234.pdf,filler_text,pdf,1,3,0,0,,
passport_normal_00234_p02.jpg,data\pages\passport_normal\passport_normal_00234_p02.jpg,passport_normal_00234.pdf,passport_normal,pdf,2,3,1,0,gentle,uniquedata_passport_0017.jpg
passport_normal_00234_p03.jpg,data\pages\filler_text\passport_normal_00234_p03.jpg,passport_normal_00234.pdf,filler_text,pdf,3,3,0,0,,
passport_edge_00235_p01.jpg,data\pages\filler_text\passport_edge_00235_p01.jpg,passport_edge_00235.pdf,filler_text,pdf,1,3,0,0,,
passport_edge_00235_p02.jpg,data\pages\passport_edge\passport_edge_00235_p02.jpg,passport_edge_00235.pdf,passport_edge,pdf,2,3,1,1,shadow,uniquedata_passport_0017.jpg
passport_edge_00235_p03.jpg,data\pages\filler_text\passport_edge_00235_p03.jpg,passport_edge_00235.pdf,filler_text,pdf,3,3,0,0,,
passport_normal_00236_p01.jpg,data\pages\passport_normal\passport_normal_00236_p01.jpg,passport_normal_00236.pdf,passport_normal,pdf,1,2,1,0,gentle,uniquedata_passport_0018.jpg
passport_normal_00236_p02.jpg,data\pages\filler_text\passport_normal_00236_p02.jpg,passport_normal_00236.pdf,filler_text,pdf,2,2,0,0,,
passport_edge_00237_p01.jpg,data\pages\filler_text\passport_edge_00237_p01.jpg,passport_edge_00237.pdf,filler_text,pdf,1,4,0,0,,
passport_edge_00237_p02.jpg,data\pages\filler_text\passport_edge_00237_p02.jpg,passport_edge_00237.pdf,filler_text,pdf,2,4,0,0,,
passport_edge_00237_p03.jpg,data\pages\passport_edge\passport_edge_00237_p03.jpg,passport_edge_00237.pdf,passport_edge,pdf,3,4,1,1,noise,uniquedata_passport_0018.jpg
passport_normal_00238_p01.jpg,data\pages\filler_text\passport_normal_00238_p01.jpg,passport_normal_00238.docx,filler_text,docx,1,3,0,0,,
passport_normal_00238_p02.jpg,data\pages\passport_normal\passport_normal_00238_p02.jpg,passport_normal_00238.docx,passport_normal,docx,2,3,1,0,gentle,uniquedata_passport_0019.jpg
passport_normal_00238_p03.jpg,data\pages\filler_text\passport_normal_00238_p03.jpg,passport_normal_00238.docx,filler_text,docx,3,3,0,0,,
passport_edge_00239_p01.jpg,data\pages\filler_text\passport_edge_00239_p01.jpg,passport_edge_00239.pdf,filler_text,pdf,1,3,0,0,,
passport_edge_00239_p02.jpg,data\pages\filler_text\passport_edge_00239_p02.jpg,passport_edge_00239.pdf,filler_text,pdf,2,3,0,0,,
passport_edge_00239_p03.jpg,data\pages\passport_edge\passport_edge_00239_p03.jpg,passport_edge_00239.pdf,passport_edge,pdf,3,3,1,1,pixelated,uniquedata_passport_0019.jpg
passport_normal_00240_p01.jpg,data\pages\passport_normal\passport_normal_00240_p01.jpg,passport_normal_00240.pdf,passport_normal,pdf,1,3,1,0,gentle,uniquedata_passport_0020.jpg
passport_normal_00240_p02.jpg,data\pages\filler_text\passport_normal_00240_p02.jpg,passport_normal_00240.pdf,filler_text,pdf,2,3,0,0,,
passport_normal_00240_p03.jpg,data\pages\filler_text\passport_normal_00240_p03.jpg,passport_normal_00240.pdf,filler_text,pdf,3,3,0,0,,
passport_edge_00241_p01.jpg,data\pages\filler_text\passport_edge_00241_p01.jpg,passport_edge_00241.pdf,filler_text,pdf,1,4,0,0,,
passport_edge_00241_p02.jpg,data\pages\filler_text\passport_edge_00241_p02.jpg,passport_edge_00241.pdf,filler_text,pdf,2,4,0,0,,
passport_edge_00241_p04.jpg,data\pages\passport_edge\passport_edge_00241_p04.jpg,passport_edge_00241.pdf,passport_edge,pdf,4,4,1,1,shadow,uniquedata_passport_0020.jpg
passport_normal_00242_p01.jpg,data\pages\filler_text\passport_normal_00242_p01.jpg,passport_normal_00242.pdf,filler_text,pdf,1,3,0,0,,
passport_normal_00242_p02.jpg,data\pages\filler_text\passport_normal_00242_p02.jpg,passport_normal_00242.pdf,filler_text,pdf,2,3,0,0,,
passport_normal_00242_p03.jpg,data\pages\passport_normal\passport_normal_00242_p03.jpg,passport_normal_00242.pdf,passport_normal,pdf,3,3,1,0,none,uniquedata_passport_0021.jpg
passport_edge_00243_p01.jpg,data\pages\passport_edge\passport_edge_00243_p01.jpg,passport_edge_00243.pdf,passport_edge,pdf,1,3,1,1,noise,uniquedata_passport_0021.jpg
passport_edge_00243_p02.jpg,data\pages\filler_text\passport_edge_00243_p02.jpg,passport_edge_00243.pdf,filler_text,pdf,2,3,0,0,,
passport_edge_00243_p03.jpg,data\pages\filler_text\passport_edge_00243_p03.jpg,passport_edge_00243.pdf,filler_text,pdf,3,3,0,0,,
negative_normal_00244_p01.jpg,data\pages\negative_normal\negative_normal_00244_p01.jpg,negative_normal_00244.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00244_p02.jpg,data\pages\negative_normal\negative_normal_00244_p02.jpg,negative_normal_00244.docx,negative_normal,docx,2,3,0,0,gentle,0.jpg
negative_normal_00244_p03.jpg,data\pages\negative_normal\negative_normal_00244_p03.jpg,negative_normal_00244.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00245_p01.jpg,data\pages\negative_edge\negative_edge_00245_p01.jpg,negative_edge_00245.pdf,negative_edge,pdf,1,4,0,0,,
negative_edge_00245_p02.jpg,data\pages\negative_edge\negative_edge_00245_p02.jpg,negative_edge_00245.pdf,negative_edge,pdf,2,4,0,0,,
negative_edge_00245_p04.jpg,data\pages\negative_edge\negative_edge_00245_p04.jpg,negative_edge_00245.pdf,negative_edge,pdf,4,4,0,1,rotated,0.jpg
negative_normal_00246_p01.jpg,data\pages\negative_normal\negative_normal_00246_p01.jpg,negative_normal_00246.pdf,negative_normal,pdf,1,4,0,0,,
negative_normal_00246_p02.jpg,data\pages\negative_normal\negative_normal_00246_p02.jpg,negative_normal_00246.pdf,negative_normal,pdf,2,4,0,0,gentle,1.jpg
negative_normal_00246_p03.jpg,data\pages\negative_normal\negative_normal_00246_p03.jpg,negative_normal_00246.pdf,negative_normal,pdf,3,4,0,0,,
negative_edge_00247_p01.jpg,data\pages\negative_edge\negative_edge_00247_p01.jpg,negative_edge_00247.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00247_p02.jpg,data\pages\negative_edge\negative_edge_00247_p02.jpg,negative_edge_00247.pdf,negative_edge,pdf,2,2,0,1,shadow,1.jpg
negative_normal_00248_p01.jpg,data\pages\negative_normal\negative_normal_00248_p01.jpg,negative_normal_00248.docx,negative_normal,docx,1,3,0,0,gentle,10.jpg
negative_normal_00248_p02.jpg,data\pages\negative_normal\negative_normal_00248_p02.jpg,negative_normal_00248.docx,negative_normal,docx,2,3,0,0,,
negative_normal_00248_p03.jpg,data\pages\negative_normal\negative_normal_00248_p03.jpg,negative_normal_00248.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00249_p01.jpg,data\pages\negative_edge\negative_edge_00249_p01.jpg,negative_edge_00249.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00249_p02.jpg,data\pages\negative_edge\negative_edge_00249_p02.jpg,negative_edge_00249.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00249_p03.jpg,data\pages\negative_edge\negative_edge_00249_p03.jpg,negative_edge_00249.pdf,negative_edge,pdf,3,3,0,1,rotated,10.jpg
negative_normal_00250_p01.jpg,data\pages\negative_normal\negative_normal_00250_p01.jpg,negative_normal_00250.docx,negative_normal,docx,1,2,0,0,,
negative_normal_00250_p02.jpg,data\pages\negative_normal\negative_normal_00250_p02.jpg,negative_normal_00250.docx,negative_normal,docx,2,2,0,0,gentle,11.jpg
negative_edge_00251_p01.jpg,data\pages\negative_edge\negative_edge_00251_p01.jpg,negative_edge_00251.pdf,negative_edge,pdf,1,2,0,0,,
negative_edge_00251_p02.jpg,data\pages\negative_edge\negative_edge_00251_p02.jpg,negative_edge_00251.pdf,negative_edge,pdf,2,2,0,1,blur,11.jpg
negative_normal_00252_p01.jpg,data\pages\negative_normal\negative_normal_00252_p01.jpg,negative_normal_00252.docx,negative_normal,docx,1,4,0,0,,
negative_normal_00252_p02.jpg,data\pages\negative_normal\negative_normal_00252_p02.jpg,negative_normal_00252.docx,negative_normal,docx,2,4,0,0,,
negative_normal_00252_p03.jpg,data\pages\negative_normal\negative_normal_00252_p03.jpg,negative_normal_00252.docx,negative_normal,docx,3,4,0,0,gentle,12.jpg
negative_edge_00253_p01.jpg,data\pages\negative_edge\negative_edge_00253_p01.jpg,negative_edge_00253.pdf,negative_edge,pdf,1,4,0,0,,
negative_edge_00253_p02.jpg,data\pages\negative_edge\negative_edge_00253_p02.jpg,negative_edge_00253.pdf,negative_edge,pdf,2,4,0,1,noise,12.jpg
negative_edge_00253_p03.jpg,data\pages\negative_edge\negative_edge_00253_p03.jpg,negative_edge_00253.pdf,negative_edge,pdf,3,4,0,0,,
negative_normal_00254_p01.jpg,data\pages\negative_normal\negative_normal_00254_p01.jpg,negative_normal_00254.pdf,negative_normal,pdf,1,2,0,0,none,13.jpg
negative_normal_00254_p02.jpg,data\pages\negative_normal\negative_normal_00254_p02.jpg,negative_normal_00254.pdf,negative_normal,pdf,2,2,0,0,,
negative_edge_00255_p01.jpg,data\pages\negative_edge\negative_edge_00255_p01.jpg,negative_edge_00255.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00255_p02.jpg,data\pages\negative_edge\negative_edge_00255_p02.jpg,negative_edge_00255.pdf,negative_edge,pdf,2,3,0,1,blur,13.jpg
negative_edge_00255_p03.jpg,data\pages\negative_edge\negative_edge_00255_p03.jpg,negative_edge_00255.pdf,negative_edge,pdf,3,3,0,0,,
negative_normal_00256_p01.jpg,data\pages\negative_normal\negative_normal_00256_p01.jpg,negative_normal_00256.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00256_p02.jpg,data\pages\negative_normal\negative_normal_00256_p02.jpg,negative_normal_00256.docx,negative_normal,docx,2,3,0,0,gentle,14.jpg
negative_normal_00256_p03.jpg,data\pages\negative_normal\negative_normal_00256_p03.jpg,negative_normal_00256.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00257_p01.jpg,data\pages\negative_edge\negative_edge_00257_p01.jpg,negative_edge_00257.pdf,negative_edge,pdf,1,4,0,0,,
negative_edge_00257_p02.jpg,data\pages\negative_edge\negative_edge_00257_p02.jpg,negative_edge_00257.pdf,negative_edge,pdf,2,4,0,0,,
negative_edge_00257_p03.jpg,data\pages\negative_edge\negative_edge_00257_p03.jpg,negative_edge_00257.pdf,negative_edge,pdf,3,4,0,1,shadow,14.jpg
negative_normal_00258_p01.jpg,data\pages\negative_normal\negative_normal_00258_p01.jpg,negative_normal_00258.pdf,negative_normal,pdf,1,2,0,0,,
negative_normal_00258_p02.jpg,data\pages\negative_normal\negative_normal_00258_p02.jpg,negative_normal_00258.pdf,negative_normal,pdf,2,2,0,0,gentle,15.jpg
negative_edge_00259_p01.jpg,data\pages\negative_edge\negative_edge_00259_p01.jpg,negative_edge_00259.pdf,negative_edge,pdf,1,2,0,1,noise,15.jpg
negative_edge_00259_p02.jpg,data\pages\negative_edge\negative_edge_00259_p02.jpg,negative_edge_00259.pdf,negative_edge,pdf,2,2,0,0,,
negative_normal_00260_p01.jpg,data\pages\negative_normal\negative_normal_00260_p01.jpg,negative_normal_00260.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00260_p02.jpg,data\pages\negative_normal\negative_normal_00260_p02.jpg,negative_normal_00260.docx,negative_normal,docx,2,3,0,0,gentle,16.jpg
negative_normal_00260_p03.jpg,data\pages\negative_normal\negative_normal_00260_p03.jpg,negative_normal_00260.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00261_p01.jpg,data\pages\negative_edge\negative_edge_00261_p01.jpg,negative_edge_00261.docx,negative_edge,docx,1,3,0,0,,
negative_edge_00261_p02.jpg,data\pages\negative_edge\negative_edge_00261_p02.jpg,negative_edge_00261.docx,negative_edge,docx,2,3,0,1,shadow,16.jpg
negative_edge_00261_p03.jpg,data\pages\negative_edge\negative_edge_00261_p03.jpg,negative_edge_00261.docx,negative_edge,docx,3,3,0,0,,
negative_normal_00262_p01.jpg,data\pages\negative_normal\negative_normal_00262_p01.jpg,negative_normal_00262.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00262_p02.jpg,data\pages\negative_normal\negative_normal_00262_p02.jpg,negative_normal_00262.docx,negative_normal,docx,2,3,0,0,gentle,17.jpg
negative_normal_00262_p03.jpg,data\pages\negative_normal\negative_normal_00262_p03.jpg,negative_normal_00262.docx,negative_normal,docx,3,3,0,0,,
negative_edge_00263_p01.jpg,data\pages\negative_edge\negative_edge_00263_p01.jpg,negative_edge_00263.pdf,negative_edge,pdf,1,3,0,0,,
negative_edge_00263_p02.jpg,data\pages\negative_edge\negative_edge_00263_p02.jpg,negative_edge_00263.pdf,negative_edge,pdf,2,3,0,0,,
negative_edge_00263_p03.jpg,data\pages\negative_edge\negative_edge_00263_p03.jpg,negative_edge_00263.pdf,negative_edge,pdf,3,3,0,1,rotated,17.jpg
negative_normal_00264_p01.jpg,data\pages\negative_normal\negative_normal_00264_p01.jpg,negative_normal_00264.docx,negative_normal,docx,1,3,0,0,,
negative_normal_00264_p02.jpg,data\pages\negative_normal\negative_normal_00264_p02.jpg,negative_normal_00264.docx,negative_normal,docx,2,3,0,0,,
negative_normal_00264_p03.jpg,data\pages\negative_normal\negative_normal_00264_p03.jpg,negative_normal_00264.docx,negative_normal,docx,3,3,0,0,gentle,18.jpg
negative_edge_00265_p01.jpg,data\pages\negative_edge\negative_edge_00265_p01.jpg,negative_edge_00265.pdf,negative_edge,pdf,1,3,0,1,pixelated,18.jpg
